"_source/netflow/ipv4_src_addr","_source/netflow/in_bytes","_source/netflow/in_pkts","_source/netflow/l4_dst_port","_source/netflow/l4_src_port","_source/netflow/ipv4_dst_addr","_source/netflow/flow_seq_num","_source/netflow/tcp_flags","_source/@timestamp","Anomaly"
"192.168.1.102",2310,18,22,58608,"192.168.1.108",5400,27,2018-04-04 18:38:01,1
"192.168.1.102",2310,18,22,58610,"192.168.1.108",5400,27,2018-04-04 18:38:01,1
"192.168.1.102",2310,18,22,58614,"192.168.1.108",5407,27,2018-04-04 18:38:01,1
"192.168.1.102",2310,18,22,58682,"192.168.1.108",5469,27,2018-04-04 18:41:01,1
"192.168.1.102",2310,18,22,58674,"192.168.1.108",5463,27,2018-04-04 18:41:01,1
"192.168.1.102",2310,18,22,58876,"192.168.1.108",5619,27,2018-04-04 18:49:01,1
"192.168.1.102",2310,18,22,58858,"192.168.1.108",5613,27,2018-04-04 18:49:01,1
"192.168.1.102",2310,18,22,58872,"192.168.1.108",5619,27,2018-04-04 18:49:01,1
"192.168.1.102",2310,18,22,58796,"192.168.1.108",5570,27,2018-04-04 18:46:01,1
"192.168.1.102",2310,18,22,58806,"192.168.1.108",5576,27,2018-04-04 18:46:01,1
"192.168.1.102",2310,18,22,58798,"192.168.1.108",5570,27,2018-04-04 18:46:01,1
"192.168.1.102",2310,18,22,58842,"192.168.1.108",5598,27,2018-04-04 18:48:01,1
"192.168.1.102",2310,18,22,58810,"192.168.1.108",5584,27,2018-04-04 18:47:01,1
"192.168.1.102",2310,18,22,58814,"192.168.1.108",5584,27,2018-04-04 18:47:01,1
"192.168.1.102",2310,18,22,58824,"192.168.1.108",5590,27,2018-04-04 18:47:01,1
"192.168.1.102",2310,18,22,58882,"192.168.1.108",5627,27,2018-04-04 18:50:01,1
"192.168.1.102",2310,18,22,58920,"192.168.1.108",5647,27,2018-04-04 18:51:01,1
"192.168.1.102",2342,18,22,58906,"192.168.1.108",5643,27,2018-04-04 18:51:01,1
"192.168.1.102",2310,18,22,58900,"192.168.1.108",5640,27,2018-04-04 18:50:01,1
"192.168.1.102",2310,18,22,58982,"192.168.1.108",5691,27,2018-04-04 18:54:01,1
"192.168.1.102",2310,18,22,58984,"192.168.1.108",5691,27,2018-04-04 18:54:01,1
"192.168.1.102",2374,19,22,59000,"192.168.1.108",5704,27,2018-04-04 18:54:01,1
"192.168.1.102",2310,18,22,59084,"192.168.1.108",5754,27,2018-04-04 18:58:01,1
"192.168.1.102",2310,18,22,59076,"192.168.1.108",5748,27,2018-04-04 18:58:01,1
"192.168.1.102",2310,18,22,59018,"192.168.1.108",5713,27,2018-04-04 18:55:01,1
"192.168.1.102",2310,18,22,59016,"192.168.1.108",5713,27,2018-04-04 18:55:01,1
"192.168.1.102",2310,18,22,59024,"192.168.1.108",5719,27,2018-04-04 18:55:01,1
"192.168.1.102",2310,18,22,58956,"192.168.1.108",5676,27,2018-04-04 18:53:01,1
"192.168.1.102",2310,18,22,58954,"192.168.1.108",5676,27,2018-04-04 18:53:01,1
"192.168.1.102",2310,18,22,58966,"192.168.1.108",5682,27,2018-04-04 18:53:01,1
"192.168.1.102",2310,18,22,59058,"192.168.1.108",5734,27,2018-04-04 18:57:01,1
"192.168.1.102",2310,18,22,59054,"192.168.1.108",5734,27,2018-04-04 18:57:01,1
"192.168.1.102",2310,18,22,59072,"192.168.1.108",5746,27,2018-04-04 18:57:01,1
"192.168.1.102",2310,18,22,59120,"192.168.1.108",5769,27,2018-04-04 18:59:01,1
"192.168.1.102",2258,17,22,59250,"192.168.1.108",5866,27,2018-04-04 19:05:01,1
"192.168.1.102",2310,18,22,59278,"192.168.1.108",5889,27,2018-04-04 19:06:01,1
"192.168.1.102",2310,18,22,59122,"192.168.1.108",5776,27,2018-04-04 19:00:01,1
"192.168.1.102",2310,18,22,59124,"192.168.1.108",5776,27,2018-04-04 19:00:01,1
"192.168.1.102",2310,18,22,59224,"192.168.1.108",5849,27,2018-04-04 19:04:01,1
"192.168.1.102",2310,18,22,59236,"192.168.1.108",5862,27,2018-04-04 19:04:01,1
"192.168.1.102",2310,18,22,59234,"192.168.1.108",5855,27,2018-04-04 19:04:01,1
"192.168.1.102",2310,18,22,59172,"192.168.1.108",5810,27,2018-04-04 19:02:01,1
"192.168.1.102",2310,18,22,59166,"192.168.1.108",5803,27,2018-04-04 19:01:01,1
"192.168.1.102",2310,18,22,59146,"192.168.1.108",5797,27,2018-04-04 19:01:01,1
"192.168.1.102",2310,18,22,59152,"192.168.1.108",5797,27,2018-04-04 19:01:01,1
"192.168.1.102",2326,18,22,59168,"192.168.1.108",5809,27,2018-04-04 19:01:01,1
"192.168.1.102",2310,18,22,59256,"192.168.1.108",5872,27,2018-04-04 19:05:01,1
"192.168.1.102",2310,18,22,59264,"192.168.1.108",5878,27,2018-04-04 19:05:01,1
"192.168.1.102",2310,18,22,59472,"192.168.1.108",6025,27,2018-04-04 19:14:01,1
"192.168.1.102",2310,18,22,59474,"192.168.1.108",6025,27,2018-04-04 19:14:01,1
"192.168.1.102",2310,18,22,59476,"192.168.1.108",6025,27,2018-04-04 19:14:01,1
"192.168.1.102",2310,18,22,59462,"192.168.1.108",6019,27,2018-04-04 19:14:01,1
"192.168.1.102",2310,18,22,59478,"192.168.1.108",6025,27,2018-04-04 19:14:01,1
"192.168.1.102",2310,18,22,59480,"192.168.1.108",6032,27,2018-04-04 19:14:01,1
"192.168.1.102",2310,18,22,59486,"192.168.1.108",6033,27,2018-04-04 19:15:01,1
"192.168.1.102",2310,18,22,59430,"192.168.1.108",5994,27,2018-04-04 19:12:01,1
"192.168.1.102",2310,18,22,59414,"192.168.1.108",5988,27,2018-04-04 19:12:01,1
"192.168.1.102",2310,18,22,59428,"192.168.1.108",5994,27,2018-04-04 19:12:01,1
"192.168.1.102",2326,18,22,59302,"192.168.1.108",5916,27,2018-04-04 19:07:01,1
"192.168.1.102",2310,18,22,59304,"192.168.1.108",5916,27,2018-04-04 19:07:01,1
"192.168.1.102",2310,18,22,59400,"192.168.1.108",5979,27,2018-04-04 19:11:01,1
"192.168.1.102",2310,18,22,59326,"192.168.1.108",5931,27,2018-04-04 19:08:01,1
"192.168.1.102",2310,18,22,59336,"192.168.1.108",5944,27,2018-04-04 19:08:01,1
"192.168.1.102",2310,18,22,59384,"192.168.1.108",5965,27,2018-04-04 19:10:01,1
"192.168.1.102",2310,18,22,59680,"192.168.1.108",6166,27,2018-04-04 19:23:01,1
"192.168.1.102",2310,18,22,59676,"192.168.1.108",6166,27,2018-04-04 19:23:01,1
"192.168.1.102",2310,18,22,59690,"192.168.1.108",6182,27,2018-04-04 19:23:01,1
"192.168.1.102",2310,18,22,59686,"192.168.1.108",6174,27,2018-04-04 19:23:01,1
"192.168.1.102",2310,18,22,59628,"192.168.1.108",6131,27,2018-04-04 19:21:01,1
"192.168.1.102",2310,18,22,59630,"192.168.1.108",6131,27,2018-04-04 19:21:01,1
"192.168.1.102",2310,18,22,59640,"192.168.1.108",6138,27,2018-04-04 19:21:01,1
"192.168.1.102",2310,18,22,59646,"192.168.1.108",6144,27,2018-04-04 19:21:01,1
"192.168.1.102",2310,18,22,59650,"192.168.1.108",6144,27,2018-04-04 19:21:01,1
"192.168.1.102",2310,18,22,59544,"192.168.1.108",6074,27,2018-04-04 19:17:01,1
"192.168.1.102",2310,18,22,59538,"192.168.1.108",6068,27,2018-04-04 19:17:01,1
"192.168.1.102",2310,18,22,59532,"192.168.1.108",6068,27,2018-04-04 19:17:01,1
"192.168.1.102",2310,18,22,59554,"192.168.1.108",6081,27,2018-04-04 19:17:01,1
"192.168.1.102",2310,18,22,59520,"192.168.1.108",6056,27,2018-04-04 19:16:01,1
"192.168.1.102",2310,18,22,59508,"192.168.1.108",6050,27,2018-04-04 19:16:01,1
"192.168.1.102",2310,18,22,59510,"192.168.1.108",6050,27,2018-04-04 19:16:01,1
"192.168.1.102",2310,18,22,59512,"192.168.1.108",6050,27,2018-04-04 19:16:01,1
"192.168.1.102",2310,18,22,59662,"192.168.1.108",6153,27,2018-04-04 19:22:01,1
"192.168.1.102",2310,18,22,59668,"192.168.1.108",6160,27,2018-04-04 19:22:01,1
"192.168.1.102",2310,18,22,59652,"192.168.1.108",6147,27,2018-04-04 19:22:01,1
"192.168.1.102",2310,18,22,59622,"192.168.1.108",6125,27,2018-04-04 19:20:01,1
"192.168.1.102",2310,18,22,59626,"192.168.1.108",6125,27,2018-04-04 19:20:01,1
"192.168.1.102",2310,18,22,59612,"192.168.1.108",6119,27,2018-04-04 19:20:01,1
"192.168.1.102",2310,18,22,59614,"192.168.1.108",6119,27,2018-04-04 19:20:01,1
"192.168.1.102",2310,18,22,59712,"192.168.1.108",6196,27,2018-04-04 19:24:01,1
"192.168.1.102",2310,18,22,59722,"192.168.1.108",6202,27,2018-04-04 19:24:01,1
"192.168.1.102",2326,18,22,59566,"192.168.1.108",6082,27,2018-04-04 19:18:01,1
"192.168.1.102",2310,18,22,59574,"192.168.1.108",6088,27,2018-04-04 19:18:01,1
"192.168.1.102",2310,18,22,59578,"192.168.1.108",6095,27,2018-04-04 19:18:01,1
"192.168.1.102",2310,18,22,59752,"192.168.1.108",6220,27,2018-04-04 19:26:01,1
"192.168.1.102",2310,18,22,59760,"192.168.1.108",6226,27,2018-04-04 19:26:01,1
"192.168.1.102",2310,18,22,59750,"192.168.1.108",6220,27,2018-04-04 19:26:01,1
"192.168.1.102",2326,18,22,59756,"192.168.1.108",6220,27,2018-04-04 19:26:01,1
"192.168.1.102",2310,18,22,59838,"192.168.1.108",6267,27,2018-04-04 19:29:01,1
"192.168.1.102",2310,18,22,59840,"192.168.1.108",6274,27,2018-04-04 19:29:01,1
"192.168.1.102",2326,18,22,59742,"192.168.1.108",6217,27,2018-04-04 19:25:01,1
"192.168.1.102",2310,18,22,59790,"192.168.1.108",6240,27,2018-04-04 19:27:01,1
"192.168.1.102",2310,18,22,59860,"192.168.1.108",6282,27,2018-04-04 19:30:01,1
"192.168.1.102",2310,18,22,59846,"192.168.1.108",6276,27,2018-04-04 19:30:01,1
"192.168.1.102",2310,18,22,59796,"192.168.1.108",6248,27,2018-04-04 19:28:01,1
"192.168.1.102",2310,18,22,59810,"192.168.1.108",6254,27,2018-04-04 19:28:01,1
"192.168.1.102",2326,18,22,59904,"192.168.1.108",6305,27,2018-04-04 19:32:01,1
"192.168.1.102",2310,18,22,59916,"192.168.1.108",6315,27,2018-04-04 19:32:01,1
"192.168.1.102",2310,18,22,59908,"192.168.1.108",6311,27,2018-04-04 19:32:01,1
"192.168.1.102",2310,18,22,59872,"192.168.1.108",6290,27,2018-04-04 19:31:01,1
"192.168.1.102",2310,18,22,59974,"192.168.1.108",6349,27,2018-04-04 19:35:01,1
"192.168.1.102",2310,18,22,59980,"192.168.1.108",6356,27,2018-04-04 19:35:01,1
"192.168.1.102",2310,18,22,60028,"192.168.1.108",6389,27,2018-04-04 19:37:01,1
"192.168.1.102",2310,18,22,60122,"192.168.1.108",6451,27,2018-04-04 19:41:01,1
"192.168.1.102",2310,18,22,59928,"192.168.1.108",6325,27,2018-04-04 19:33:01,1
"192.168.1.102",2326,18,22,59938,"192.168.1.108",6332,27,2018-04-04 19:33:01,1
"192.168.1.102",2326,18,22,59940,"192.168.1.108",6332,27,2018-04-04 19:33:01,1
"192.168.1.102",2310,18,22,59942,"192.168.1.108",6332,27,2018-04-04 19:33:01,1
"192.168.1.102",2310,18,22,60002,"192.168.1.108",6370,27,2018-04-04 19:36:01,1
"192.168.1.102",2326,18,22,60006,"192.168.1.108",6376,27,2018-04-04 19:36:01,1
"192.168.1.102",2310,18,22,59996,"192.168.1.108",6370,27,2018-04-04 19:36:01,1
"192.168.1.102",2310,18,22,60076,"192.168.1.108",6427,27,2018-04-04 19:39:01,1
"192.168.1.102",2310,18,22,60098,"192.168.1.108",6437,27,2018-04-04 19:40:01,1
"192.168.1.102",2310,18,22,60108,"192.168.1.108",6443,27,2018-04-04 19:40:01,1
"192.168.1.102",2310,18,22,60114,"192.168.1.108",6449,27,2018-04-04 19:40:01,1
"192.168.1.102",2310,18,22,60056,"192.168.1.108",6407,27,2018-04-04 19:38:01,1
"192.168.1.102",2310,18,22,59962,"192.168.1.108",6342,27,2018-04-04 19:34:01,1
"192.168.1.102",2310,18,22,60284,"192.168.1.108",6560,27,2018-04-04 19:48:01,1
"192.168.1.102",2310,18,22,60288,"192.168.1.108",6560,27,2018-04-04 19:48:01,1
"192.168.1.102",2310,18,22,60286,"192.168.1.108",6560,27,2018-04-04 19:48:01,1
"192.168.1.102",2310,18,22,60290,"192.168.1.108",6560,27,2018-04-04 19:48:01,1
"192.168.1.102",2310,18,22,60304,"192.168.1.108",6579,27,2018-04-04 19:48:01,1
"192.168.1.102",2310,18,22,60318,"192.168.1.108",6590,27,2018-04-04 19:49:01,1
"192.168.1.102",2310,18,22,60310,"192.168.1.108",6583,27,2018-04-04 19:49:01,1
"192.168.1.102",2310,18,22,60314,"192.168.1.108",6583,27,2018-04-04 19:49:01,1
"192.168.1.102",2310,18,22,60328,"192.168.1.108",6596,27,2018-04-04 19:49:01,1
"192.168.1.102",2310,18,22,60180,"192.168.1.108",6496,27,2018-04-04 19:43:01,1
"192.168.1.102",2310,18,22,60168,"192.168.1.108",6484,27,2018-04-04 19:43:01,1
"192.168.1.102",2310,18,22,60352,"192.168.1.108",6610,27,2018-04-04 19:50:01,1
"192.168.1.102",2310,18,22,60234,"192.168.1.108",6531,27,2018-04-04 19:46:01,1
"192.168.1.102",2310,18,22,60238,"192.168.1.108",6531,27,2018-04-04 19:46:01,1
"192.168.1.102",2310,18,22,60270,"192.168.1.108",6552,27,2018-04-04 19:47:01,1
"192.168.1.102",2310,18,22,60266,"192.168.1.108",6545,27,2018-04-04 19:47:01,1
"192.168.1.102",2310,18,22,60190,"192.168.1.108",6502,27,2018-04-04 19:44:01,1
"192.168.1.102",2310,18,22,60222,"192.168.1.108",6524,27,2018-04-04 19:45:01,1
"192.168.1.102",2310,18,22,60214,"192.168.1.108",6517,27,2018-04-04 19:45:01,1
"192.168.1.102",2310,18,22,60212,"192.168.1.108",6517,27,2018-04-04 19:45:01,1
"192.168.1.102",2310,18,22,60140,"192.168.1.108",6471,27,2018-04-04 19:42:01,1
"192.168.1.102",2310,18,22,60162,"192.168.1.108",6477,27,2018-04-04 19:42:01,1
"192.168.1.102",2310,18,22,60368,"192.168.1.108",6619,27,2018-04-04 19:51:01,1
"192.168.1.102",2310,18,22,60370,"192.168.1.108",6619,27,2018-04-04 19:51:01,1
"192.168.1.102",2310,18,22,60362,"192.168.1.108",6613,27,2018-04-04 19:51:01,1
"192.168.1.102",2310,18,22,60366,"192.168.1.108",6619,27,2018-04-04 19:51:01,1
"192.168.1.102",2310,18,22,60374,"192.168.1.108",6626,27,2018-04-04 19:51:01,1
"192.168.1.102",2310,18,22,60406,"192.168.1.108",6649,27,2018-04-04 19:53:01,1
"192.168.1.102",2310,18,22,60412,"192.168.1.108",6649,27,2018-04-04 19:53:01,1
"192.168.1.102",2374,19,22,60416,"192.168.1.108",6656,27,2018-04-04 19:53:01,1
"192.168.1.102",2342,18,22,60436,"192.168.1.108",6673,27,2018-04-04 19:54:01,1
"192.168.1.102",2310,18,22,60438,"192.168.1.108",6673,27,2018-04-04 19:54:01,1
"192.168.1.102",2310,18,22,60450,"192.168.1.108",6679,27,2018-04-04 19:54:01,1
"192.168.1.102",2342,18,22,60444,"192.168.1.108",6673,27,2018-04-04 19:54:01,1
"192.168.1.102",2326,18,22,60428,"192.168.1.108",6667,27,2018-04-04 19:54:01,1
"192.168.1.102",2310,18,22,60446,"192.168.1.108",6673,27,2018-04-04 19:54:01,1
"192.168.1.102",2310,18,22,60434,"192.168.1.108",6667,27,2018-04-04 19:54:01,1
"192.168.1.102",2310,18,22,60448,"192.168.1.108",6679,27,2018-04-04 19:54:01,1
"192.168.1.102",2310,18,22,60480,"192.168.1.108",6697,27,2018-04-04 19:56:01,1
"192.168.1.102",2310,18,22,60478,"192.168.1.108",6697,27,2018-04-04 19:56:01,1
"192.168.1.102",2310,18,22,60508,"192.168.1.108",6717,27,2018-04-04 19:57:01,1
"192.168.1.102",2310,18,22,60516,"192.168.1.108",6717,27,2018-04-04 19:57:01,1
"192.168.1.102",2310,18,22,60398,"192.168.1.108",6638,27,2018-04-04 19:52:01,1
"192.168.1.102",2310,18,22,60384,"192.168.1.108",6632,27,2018-04-04 19:52:01,1
"192.168.1.102",2310,18,22,60394,"192.168.1.108",6638,27,2018-04-04 19:52:01,1
"192.168.1.102",2310,18,22,60388,"192.168.1.108",6632,27,2018-04-04 19:52:01,1
"192.168.1.102",2310,18,22,60458,"192.168.1.108",6681,27,2018-04-04 19:55:01,1
"192.168.1.102",2310,18,22,60538,"192.168.1.108",6730,27,2018-04-04 19:58:01,1
"192.168.1.102",2310,18,22,60532,"192.168.1.108",6730,27,2018-04-04 19:58:01,1
"192.168.1.102",2310,18,22,60534,"192.168.1.108",6730,27,2018-04-04 19:58:01,1
"192.168.1.102",2310,18,22,60418,"192.168.1.108",6656,27,2018-04-04 19:53:01,1
"192.168.1.102",2310,18,22,60690,"192.168.1.108",6831,27,2018-04-04 20:05:01,1
"192.168.1.102",2310,18,22,60702,"192.168.1.108",6838,27,2018-04-04 20:05:01,1
"192.168.1.102",2310,18,22,60696,"192.168.1.108",6831,27,2018-04-04 20:05:01,1
"192.168.1.102",2310,18,22,60582,"192.168.1.108",6761,27,2018-04-04 20:00:01,1
"192.168.1.102",2310,18,22,60584,"192.168.1.108",6761,27,2018-04-04 20:00:01,1
"192.168.1.102",2310,18,22,60572,"192.168.1.108",6755,27,2018-04-04 20:00:01,1
"192.168.1.102",2310,18,22,60652,"192.168.1.108",6805,27,2018-04-04 20:03:01,1
"192.168.1.102",2310,18,22,60642,"192.168.1.108",6799,27,2018-04-04 20:03:01,1
"192.168.1.102",2310,18,22,60672,"192.168.1.108",6823,27,2018-04-04 20:04:01,1
"192.168.1.102",2310,18,22,60684,"192.168.1.108",6823,27,2018-04-04 20:04:01,1
"192.168.1.102",2310,18,22,60624,"192.168.1.108",6787,27,2018-04-04 20:02:01,1
"192.168.1.102",2310,18,22,60626,"192.168.1.108",6787,27,2018-04-04 20:02:01,1
"192.168.1.102",2310,18,22,60632,"192.168.1.108",6793,27,2018-04-04 20:02:01,1
"192.168.1.102",2310,18,22,60596,"192.168.1.108",6769,27,2018-04-04 20:01:01,1
"192.168.1.102",2310,18,22,60606,"192.168.1.108",6776,27,2018-04-04 20:01:01,1
"192.168.1.102",2310,18,22,60716,"192.168.1.108",6850,27,2018-04-04 20:06:01,1
"192.168.1.102",2326,18,22,60556,"192.168.1.108",6740,27,2018-04-04 19:59:01,1
"192.168.1.102",2310,18,22,60686,"192.168.1.108",6829,27,2018-04-04 20:04:01,1
"192.168.1.102",2310,18,22,60868,"192.168.1.108",6938,27,2018-04-04 20:12:01,1
"192.168.1.102",2310,18,22,60872,"192.168.1.108",6944,27,2018-04-04 20:12:01,1
"192.168.1.102",2310,18,22,60880,"192.168.1.108",6950,27,2018-04-04 20:12:01,1
"192.168.1.102",2310,18,22,60882,"192.168.1.108",6955,27,2018-04-04 20:13:01,1
"192.168.1.102",2310,18,22,60940,"192.168.1.108",6994,27,2018-04-04 20:15:01,1
"192.168.1.102",2310,18,22,60950,"192.168.1.108",7000,27,2018-04-04 20:15:01,1
"192.168.1.102",2310,18,22,60952,"192.168.1.108",7000,27,2018-04-04 20:15:01,1
"192.168.1.102",2310,18,22,60842,"192.168.1.108",6923,27,2018-04-04 20:11:01,1
"192.168.1.102",2310,18,22,60854,"192.168.1.108",6930,27,2018-04-04 20:11:01,1
"192.168.1.102",2310,18,22,60764,"192.168.1.108",6881,27,2018-04-04 20:08:01,1
"192.168.1.102",2310,18,22,60778,"192.168.1.108",6887,27,2018-04-04 20:08:01,1
"192.168.1.102",2310,18,22,60782,"192.168.1.108",6887,27,2018-04-04 20:08:01,1
"192.168.1.102",2310,18,22,60766,"192.168.1.108",6881,27,2018-04-04 20:08:01,1
"192.168.1.102",2310,18,22,60786,"192.168.1.108",6893,27,2018-04-04 20:08:01,1
"192.168.1.102",2310,18,22,60792,"192.168.1.108",6894,27,2018-04-04 20:09:01,1
"192.168.1.102",2310,18,22,60788,"192.168.1.108",6894,27,2018-04-04 20:09:01,1
"192.168.1.102",2310,18,22,60804,"192.168.1.108",6906,27,2018-04-04 20:09:01,1
"192.168.1.102",2310,18,22,60796,"192.168.1.108",6901,27,2018-04-04 20:09:01,1
"192.168.1.102",2310,18,22,60822,"192.168.1.108",6910,27,2018-04-04 20:10:01,1
"192.168.1.102",2310,18,22,60834,"192.168.1.108",6922,27,2018-04-04 20:10:01,1
"192.168.1.102",2310,18,22,60918,"192.168.1.108",6980,27,2018-04-04 20:14:01,1
"192.168.1.102",2310,18,22,60912,"192.168.1.108",6974,27,2018-04-04 20:14:01,1
"192.168.1.102",2310,18,22,60930,"192.168.1.108",6986,27,2018-04-04 20:14:01,1
"192.168.1.102",2310,18,22,60754,"192.168.1.108",6870,27,2018-04-04 20:07:01,1
"192.168.1.102",2310,18,22,60750,"192.168.1.108",6870,27,2018-04-04 20:07:01,1
"192.168.1.102",2310,18,22,60956,"192.168.1.108",7006,27,2018-04-04 20:16:01,1
"192.168.1.102",2310,18,22,60958,"192.168.1.108",7006,27,2018-04-04 20:16:01,1
"192.168.1.102",2310,18,22,60960,"192.168.1.108",7006,27,2018-04-04 20:16:01,1
"192.168.1.102",2310,18,22,60976,"192.168.1.108",7033,27,2018-04-04 20:16:01,1
"192.168.1.102",2310,18,22,60998,"192.168.1.108",7056,27,2018-04-04 20:18:01,1
"192.168.1.102",2310,18,22,32774,"192.168.1.108",7056,27,2018-04-04 20:18:01,1
"192.168.1.102",2310,18,22,32780,"192.168.1.108",7062,27,2018-04-04 20:18:01,1
"192.168.1.102",2310,18,22,32778,"192.168.1.108",7062,27,2018-04-04 20:18:01,1
"192.168.1.102",2310,18,22,32784,"192.168.1.108",7068,27,2018-04-04 20:18:01,1
"192.168.1.102",2310,18,22,60994,"192.168.1.108",7048,27,2018-04-04 20:17:01,1
"192.168.1.102",2310,18,22,60984,"192.168.1.108",7035,27,2018-04-04 20:17:01,1
"192.168.1.102",2310,18,22,32894,"192.168.1.108",7131,27,2018-04-04 20:23:01,1
"192.168.1.102",2310,18,22,32888,"192.168.1.108",7131,27,2018-04-04 20:23:01,1
"192.168.1.102",2310,18,22,32892,"192.168.1.108",7131,27,2018-04-04 20:23:01,1
"192.168.1.102",2310,18,22,32820,"192.168.1.108",7091,27,2018-04-04 20:20:01,1
"192.168.1.102",2310,18,22,32824,"192.168.1.108",7091,27,2018-04-04 20:20:01,1
"192.168.1.102",2310,18,22,32858,"192.168.1.108",7110,27,2018-04-04 20:21:01,1
"192.168.1.102",2310,18,22,32800,"192.168.1.108",7078,27,2018-04-04 20:19:01,1
"192.168.1.102",2310,18,22,32814,"192.168.1.108",7085,27,2018-04-04 20:19:01,1
"192.168.1.102",2310,18,22,32864,"192.168.1.108",7118,27,2018-04-04 20:22:01,1
"192.168.1.102",2374,19,22,32874,"192.168.1.108",7118,27,2018-04-04 20:22:01,1
"192.168.1.102",2310,18,22,32884,"192.168.1.108",7124,27,2018-04-04 20:22:01,1
"192.168.1.102",2310,18,22,32886,"192.168.1.108",7130,27,2018-04-04 20:22:01,1
"192.168.1.102",2310,18,22,33094,"192.168.1.108",7262,27,2018-04-04 20:31:01,1
"192.168.1.102",2310,18,22,33082,"192.168.1.108",7255,27,2018-04-04 20:31:01,1
"192.168.1.102",2310,18,22,33086,"192.168.1.108",7255,27,2018-04-04 20:31:01,1
"192.168.1.102",2310,18,22,33098,"192.168.1.108",7262,27,2018-04-04 20:31:01,1
"192.168.1.102",2310,18,22,33036,"192.168.1.108",7227,27,2018-04-04 20:29:01,1
"192.168.1.102",2326,18,22,33046,"192.168.1.108",7234,27,2018-04-04 20:29:01,1
"192.168.1.102",2310,18,22,33042,"192.168.1.108",7227,27,2018-04-04 20:29:01,1
"192.168.1.102",2310,18,22,33058,"192.168.1.108",7240,27,2018-04-04 20:29:01,1
"192.168.1.102",2310,18,22,32934,"192.168.1.108",7160,27,2018-04-04 20:25:01,1
"192.168.1.102",2310,18,22,32948,"192.168.1.108",7167,27,2018-04-04 20:25:01,1
"192.168.1.102",2310,18,22,32976,"192.168.1.108",7183,27,2018-04-04 20:26:01,1
"192.168.1.102",2310,18,22,32978,"192.168.1.108",7189,27,2018-04-04 20:26:01,1
"192.168.1.102",2310,18,22,32986,"192.168.1.108",7193,27,2018-04-04 20:27:01,1
"192.168.1.102",2310,18,22,32990,"192.168.1.108",7193,27,2018-04-04 20:27:01,1
"192.168.1.102",2310,18,22,33006,"192.168.1.108",7209,27,2018-04-04 20:27:01,1
"192.168.1.102",2310,18,22,33030,"192.168.1.108",7221,27,2018-04-04 20:28:01,1
"192.168.1.102",2310,18,22,33016,"192.168.1.108",7215,27,2018-04-04 20:28:01,1
"192.168.1.102",2310,18,22,33110,"192.168.1.108",7271,27,2018-04-04 20:32:01,1
"192.168.1.102",2310,18,22,33118,"192.168.1.108",7277,27,2018-04-04 20:32:01,1
"192.168.1.102",2310,18,22,32912,"192.168.1.108",7146,27,2018-04-04 20:24:01,1
"192.168.1.102",2310,18,22,32928,"192.168.1.108",7158,27,2018-04-04 20:24:01,1
"192.168.1.102",2310,18,22,33144,"192.168.1.108",7299,27,2018-04-04 20:33:01,1
"192.168.1.102",2310,18,22,33148,"192.168.1.108",7299,27,2018-04-04 20:33:01,1
"192.168.1.102",2310,18,22,33130,"192.168.1.108",7284,27,2018-04-04 20:33:01,1
"192.168.1.102",2310,18,22,33134,"192.168.1.108",7284,27,2018-04-04 20:33:01,1
"192.168.1.102",2310,18,22,33152,"192.168.1.108",7299,27,2018-04-04 20:33:01,1
"192.168.1.102",2310,18,22,33236,"192.168.1.108",7357,27,2018-04-04 20:37:01,1
"192.168.1.102",2310,18,22,33228,"192.168.1.108",7350,27,2018-04-04 20:37:01,1
"192.168.1.102",2326,18,22,33238,"192.168.1.108",7357,27,2018-04-04 20:37:01,1
"192.168.1.102",2410,19,22,33166,"192.168.1.108",7312,27,2018-04-04 20:34:01,1
"192.168.1.102",2310,18,22,33174,"192.168.1.108",7312,27,2018-04-04 20:34:01,1
"192.168.1.102",2310,18,22,33160,"192.168.1.108",7306,27,2018-04-04 20:34:01,1
"192.168.1.102",2310,18,22,33176,"192.168.1.108",7318,27,2018-04-04 20:34:01,1
"192.168.1.102",2310,18,22,33182,"192.168.1.108",7319,27,2018-04-04 20:35:01,1
"192.168.1.102",2310,18,22,33192,"192.168.1.108",7326,27,2018-04-04 20:35:01,1
"192.168.1.102",2310,18,22,33178,"192.168.1.108",7319,27,2018-04-04 20:35:01,1
"192.168.1.102",2310,18,22,33200,"192.168.1.108",7332,27,2018-04-04 20:35:01,1
"192.168.1.102",2310,18,22,33212,"192.168.1.108",7342,27,2018-04-04 20:36:01,1
